1624017463,1.1.1.1,0
1624017463,1.1.1.1,106
1624019278,1.1.1.1,380
1624019278,1.1.1.1,0
1624019278,1.1.1.1,0
1624019279,1.1.1.1,0
1624019279,1.1.1.1,94
1624019280,1.1.1.1,0
1624019280,1.1.1.1,0
1624019281,1.1.1.1,0
1624019281,1.1.1.1,0
1624019282,1.1.1.1,397
1624019282,1.1.1.1,142
1624019282,1.1.1.1,0
1624019283,1.1.1.1,0
1624019283,1.1.1.1,153
1624019284,1.1.1.1,121
1624019284,1.1.1.1,97
1624019284,1.1.1.1,90
1624019285,1.1.1.1,73
1624019285,1.1.1.1,0
1624019286,1.1.1.1,64
1624019286,1.1.1.1,58
1624019287,1.1.1.1,55
1624019287,1.1.1.1,83
1624019287,1.1.1.1,64
1624019288,1.1.1.1,70
1624019288,1.1.1.1,0
1624019289,1.1.1.1,0
1624019289,1.1.1.1,0
1624019290,1.1.1.1,0
1624019290,1.1.1.1,0
1624019291,1.1.1.1,0
1624019291,1.1.1.1,0
1624019292,1.1.1.1,0
1624019292,1.1.1.1,85
1624019292,1.1.1.1,67
1624019293,1.1.1.1,0
1624019293,1.1.1.1,67
1624019294,1.1.1.1,57
1624019294,1.1.1.1,60
1624019295,1.1.1.1,68
1624019295,1.1.1.1,60
1624019295,1.1.1.1,59
1624019296,1.1.1.1,66
1624019296,1.1.1.1,0
1624019297,1.1.1.1,57
1624019297,1.1.1.1,55
1624019298,1.1.1.1,60
1624019298,1.1.1.1,55
1624019299,1.1.1.1,64
1624019299,1.1.1.1,59
1624019299,1.1.1.1,53
1624019300,1.1.1.1,0
1624019300,1.1.1.1,0
1624019301,1.1.1.1,79
1624019301,1.1.1.1,0
1624019302,1.1.1.1,0
1624019302,1.1.1.1,55
1624019303,1.1.1.1,424
1624019303,1.1.1.1,318
1624019303,1.1.1.1,0
1624019304,1.1.1.1,0
1624019304,1.1.1.1,0
1624019305,1.1.1.1,61
1624019305,1.1.1.1,0
1624019306,1.1.1.1,0
1624019306,1.1.1.1,65
1624019306,1.1.1.1,135
1624019307,1.1.1.1,76
1624019307,1.1.1.1,0
1624019308,1.1.1.1,61
1624019308,1.1.1.1,0
1624019309,1.1.1.1,0
1624019309,1.1.1.1,0
1624019310,1.1.1.1,0
1624019310,1.1.1.1,64
1624019311,1.1.1.1,239
1624019311,1.1.1.1,0
1624019311,1.1.1.1,0
1624019312,1.1.1.1,0
1624019312,1.1.1.1,0
1624019313,1.1.1.1,0
1624019313,1.1.1.1,0
1624019314,1.1.1.1,0
1624019314,1.1.1.1,0
1624019315,1.1.1.1,0
1624019324,1.1.1.1,0
1624019334,1.1.1.1,226
1624019334,1.1.1.1,273
1624019334,1.1.1.1,0
1624019335,1.1.1.1,63
1624019335,1.1.1.1,65
1624019336,1.1.1.1,0
1624019336,1.1.1.1,126
1624019337,1.1.1.1,346
1624019337,1.1.1.1,0
1624019338,1.1.1.1,0
1624019338,1.1.1.1,0
1624019339,1.1.1.1,0
1624019339,1.1.1.1,0
1624019340,1.1.1.1,0
1624019340,1.1.1.1,0
1624019341,1.1.1.1,0
1624019341,1.1.1.1,181
1624019342,1.1.1.1,400
1624019342,1.1.1.1,0
1624019342,1.1.1.1,59
1624019343,1.1.1.1,136
1624019343,1.1.1.1,175
1624019344,1.1.1.1,115
1624019344,1.1.1.1,0
1624019345,1.1.1.1,0
1624019345,1.1.1.1,61
1624019345,1.1.1.1,92
1624019346,1.1.1.1,58
1624019346,1.1.1.1,74
1624019347,1.1.1.1,0
1624019347,1.1.1.1,58
1624019348,1.1.1.1,64
1624019348,1.1.1.1,58
1624019348,1.1.1.1,61
1624019349,1.1.1.1,0
1624019349,1.1.1.1,70
1624019350,1.1.1.1,69
1624019350,1.1.1.1,0
1624019351,1.1.1.1,0
1624019351,1.1.1.1,0
1624019351,1.1.1.1,65
1624019352,1.1.1.1,62
1624019352,1.1.1.1,0
1624019353,1.1.1.1,59
1624019353,1.1.1.1,60
1624019354,1.1.1.1,64
1624019354,1.1.1.1,65
1624019354,1.1.1.1,62
1624019355,1.1.1.1,0
1624019355,1.1.1.1,62
1624019356,1.1.1.1,0
1624019356,1.1.1.1,197
1624019357,1.1.1.1,0
1624019357,1.1.1.1,0
1624019358,1.1.1.1,0
1624019358,1.1.1.1,0
1624019359,1.1.1.1,0
1624019359,1.1.1.1,0
1624019360,1.1.1.1,220
1624019360,1.1.1.1,63
1624019360,1.1.1.1,0
1624019361,1.1.1.1,0
1624019361,1.1.1.1,0
1624019362,1.1.1.1,0
1624019362,1.1.1.1,0
1624019363,1.1.1.1,0
1624019363,1.1.1.1,73
1624019363,1.1.1.1,114
1624019364,1.1.1.1,0
1624019364,1.1.1.1,0
1624019365,1.1.1.1,0
1624019365,1.1.1.1,58
1624019366,1.1.1.1,62
1624019366,1.1.1.1,57
1624019366,1.1.1.1,75
1624019367,1.1.1.1,79
1624019367,1.1.1.1,0
1624019368,1.1.1.1,0
1624019368,1.1.1.1,58
1624019369,1.1.1.1,63
1624019369,1.1.1.1,0
1624019370,1.1.1.1,0
1624019370,1.1.1.1,0
1624019371,1.1.1.1,0
1624019371,1.1.1.1,0
1624019372,1.1.1.1,0
1624019372,1.1.1.1,74
1624019372,1.1.1.1,66
1624019373,1.1.1.1,62
1624019373,1.1.1.1,59
1624019374,1.1.1.1,59
1624019374,1.1.1.1,123
1624019375,1.1.1.1,106
1624019375,1.1.1.1,73
1624019375,1.1.1.1,66
1624019376,1.1.1.1,0
1624019376,1.1.1.1,0
1624019377,1.1.1.1,0
1624019377,1.1.1.1,0
1624019378,1.1.1.1,0
1624019378,1.1.1.1,0
1624019379,1.1.1.1,0
1624019379,1.1.1.1,173
1624019380,1.1.1.1,167
1624019380,1.1.1.1,0
1624019380,1.1.1.1,90
1624019381,1.1.1.1,107
1624019381,1.1.1.1,0
1624019382,1.1.1.1,76
1624019382,1.1.1.1,54
1624019383,1.1.1.1,0
1624019383,1.1.1.1,0
1624019384,1.1.1.1,0
1624019384,1.1.1.1,0
1624019385,1.1.1.1,0
1624019385,1.1.1.1,0
1624019386,1.1.1.1,0
1624019386,1.1.1.1,0
1624019387,1.1.1.1,0
1624019396,1.1.1.1,0
1624019406,1.1.1.1,0
1624019416,1.1.1.1,120
1624019416,1.1.1.1,65
1624019416,1.1.1.1,54
1624019417,1.1.1.1,0
1624019417,1.1.1.1,60
1624019418,1.1.1.1,107
1624019418,1.1.1.1,113
1624019419,1.1.1.1,90
1624019419,1.1.1.1,78
1624019419,1.1.1.1,92
1624019420,1.1.1.1,0
1624019420,1.1.1.1,56
1624019421,1.1.1.1,71
1624019421,1.1.1.1,56
1624019422,1.1.1.1,59
1624019422,1.1.1.1,62
1624019422,1.1.1.1,58
1624019423,1.1.1.1,60
1624019423,1.1.1.1,0
1624019424,1.1.1.1,62
1624019424,1.1.1.1,54
1624019425,1.1.1.1,53
1624019425,1.1.1.1,54
1624019426,1.1.1.1,72
1624019426,1.1.1.1,57
1624019426,1.1.1.1,63
1624019427,1.1.1.1,0
1624019427,1.1.1.1,59
1624019428,1.1.1.1,54
1624019428,1.1.1.1,58
1624019429,1.1.1.1,58
1624019429,1.1.1.1,59
1624019429,1.1.1.1,59
1624019430,1.1.1.1,0
1624019430,1.1.1.1,69
1624019431,1.1.1.1,54
1624019431,1.1.1.1,0
1624019432,1.1.1.1,65
1624019432,1.1.1.1,171
1624019433,1.1.1.1,304
1624019433,1.1.1.1,0
1624019433,1.1.1.1,0
1624019434,1.1.1.1,0
1624019434,1.1.1.1,0
1624019435,1.1.1.1,88
1624019435,1.1.1.1,70
1624019436,1.1.1.1,96
1624019436,1.1.1.1,330
1624019436,1.1.1.1,58
1624019437,1.1.1.1,0
1624019437,1.1.1.1,0
1624019438,1.1.1.1,0
1624019438,1.1.1.1,0
1624019439,1.1.1.1,142
1624019439,1.1.1.1,0
1624019440,1.1.1.1,0
1624019440,1.1.1.1,78
1624019440,1.1.1.1,72
1624019441,1.1.1.1,0
1624019441,1.1.1.1,0
1624019442,1.1.1.1,84
1624019442,1.1.1.1,0
1624019443,1.1.1.1,107
1624019443,1.1.1.1,205
1624019444,1.1.1.1,381
1624019444,1.1.1.1,209
1624019444,1.1.1.1,0
1624019445,1.1.1.1,0
1624019445,1.1.1.1,75
1624019446,1.1.1.1,153
1624019446,1.1.1.1,0
1624019446,1.1.1.1,110
1624019447,1.1.1.1,87
1624019447,1.1.1.1,0
1624019448,1.1.1.1,56
1624019448,1.1.1.1,80
1624019449,1.1.1.1,0
1624019449,1.1.1.1,0
1624019450,1.1.1.1,184
1624019450,1.1.1.1,212
1624019450,1.1.1.1,0
1624019451,1.1.1.1,0
1624019451,1.1.1.1,0
1624019452,1.1.1.1,0
1624019452,1.1.1.1,0
1624019453,1.1.1.1,0
1624019453,1.1.1.1,0
1624019454,1.1.1.1,0
1624019454,1.1.1.1,0
1624019463,1.1.1.1,0
1624019473,1.1.1.1,79
1624019474,1.1.1.1,221
1624019474,1.1.1.1,0
1624019474,1.1.1.1,83
1624019475,1.1.1.1,72
1624019475,1.1.1.1,57
1624019476,1.1.1.1,81
1624019476,1.1.1.1,60
1624019476,1.1.1.1,65
1624019477,1.1.1.1,0
1624019477,1.1.1.1,79
1624019478,1.1.1.1,82
1624019478,1.1.1.1,85
1624019479,1.1.1.1,100
1624019479,1.1.1.1,57
1624019479,1.1.1.1,69
1624019480,1.1.1.1,73
1624019480,1.1.1.1,54
1624019481,1.1.1.1,137
1624019481,1.1.1.1,97
1624019482,1.1.1.1,62
1624019482,1.1.1.1,108
1624019482,1.1.1.1,99
1624019483,1.1.1.1,99
1624019483,1.1.1.1,0
1624019484,1.1.1.1,84
1624019484,1.1.1.1,97
1624019485,1.1.1.1,94
1624019485,1.1.1.1,76
1624019486,1.1.1.1,78
1624019486,1.1.1.1,102
1624019486,1.1.1.1,55
1624019487,1.1.1.1,0
1624019487,1.1.1.1,0
1624019488,1.1.1.1,64
1624019488,1.1.1.1,66
1624019489,1.1.1.1,53
1624019489,1.1.1.1,77
1624019489,1.1.1.1,83
1624019490,1.1.1.1,64
1624019490,1.1.1.1,67
1624019491,1.1.1.1,80
1624019491,1.1.1.1,85
1624019492,1.1.1.1,122
1624019492,1.1.1.1,261
1624019492,1.1.1.1,58
1624019493,1.1.1.1,85
1624019493,1.1.1.1,0
1624019494,1.1.1.1,67
1624019494,1.1.1.1,91
1624019495,1.1.1.1,82
1624019495,1.1.1.1,117
1624019495,1.1.1.1,84
1624019496,1.1.1.1,84
1624019496,1.1.1.1,0
1624019497,1.1.1.1,52
1624019497,1.1.1.1,0
1624019498,1.1.1.1,141
1624019498,1.1.1.1,65
1624019499,1.1.1.1,77
1624019499,1.1.1.1,0
1624019499,1.1.1.1,108
1624019500,1.1.1.1,405
1624019500,1.1.1.1,0
1624019501,1.1.1.1,0
1624019501,1.1.1.1,98
1624019502,1.1.1.1,0
1624019502,1.1.1.1,0
1624019503,1.1.1.1,0
1624019503,1.1.1.1,122
1624019503,1.1.1.1,66
1624019504,1.1.1.1,0
1624019504,1.1.1.1,0
1624019505,1.1.1.1,0
1624019505,1.1.1.1,0
1624019506,1.1.1.1,147
1624019506,1.1.1.1,253
1624019507,1.1.1.1,361
1624019507,1.1.1.1,57
1624019508,1.1.1.1,0
1624019508,1.1.1.1,0
1624019509,1.1.1.1,0
1624019509,1.1.1.1,288
1624019509,1.1.1.1,82
1624019510,1.1.1.1,0
1624019510,1.1.1.1,0
1624019511,1.1.1.1,0
1624019511,1.1.1.1,0
1624019512,1.1.1.1,0
1624019512,1.1.1.1,0
1624019513,1.1.1.1,155
1624019513,1.1.1.1,269
1624019514,1.1.1.1,173
1624019514,1.1.1.1,0
1624019514,1.1.1.1,66
1624019515,1.1.1.1,99
1624019515,1.1.1.1,191
1624019516,1.1.1.1,157
1624019516,1.1.1.1,55
1624019516,1.1.1.1,126
1624019517,1.1.1.1,0
1624019517,1.1.1.1,0
1624019518,1.1.1.1,0
1624019518,1.1.1.1,0
1624019519,1.1.1.1,0
1624019519,1.1.1.1,0
1624019520,1.1.1.1,143
1624019520,1.1.1.1,0
1624019521,1.1.1.1,0
1624019521,1.1.1.1,0
1624019522,1.1.1.1,0
1624019522,1.1.1.1,81
1624019523,1.1.1.1,0
1624019523,1.1.1.1,0
1624019524,1.1.1.1,0
1624019524,1.1.1.1,0
1624019525,1.1.1.1,0
1624019525,1.1.1.1,204
1624019526,1.1.1.1,0
1624019526,1.1.1.1,0
1624019527,1.1.1.1,0
1624019527,1.1.1.1,0
1624019528,1.1.1.1,0
1624019528,1.1.1.1,0
1624019529,1.1.1.1,0
1624019529,1.1.1.1,0
1624019530,1.1.1.1,0
1624019539,1.1.1.1,0
1624019549,1.1.1.1,84
1624019549,1.1.1.1,55
1624019549,1.1.1.1,63
1624019550,1.1.1.1,57
1624019550,1.1.1.1,62
1624019551,1.1.1.1,58
1624019551,1.1.1.1,59
1624019551,1.1.1.1,59
1624019552,1.1.1.1,71
1624019552,1.1.1.1,0
1624019553,1.1.1.1,62
1624019553,1.1.1.1,64
1624019554,1.1.1.1,62
1624019554,1.1.1.1,65
1624019554,1.1.1.1,62
1624019555,1.1.1.1,61
1624019555,1.1.1.1,0
1624019556,1.1.1.1,68
1624019556,1.1.1.1,58
1624019557,1.1.1.1,58
1624019557,1.1.1.1,58
1624019557,1.1.1.1,63
1624019558,1.1.1.1,65
1624019558,1.1.1.1,0
1624019559,1.1.1.1,64
1624019559,1.1.1.1,56
1624019560,1.1.1.1,0
1624019560,1.1.1.1,61
1624019560,1.1.1.1,60
1624019561,1.1.1.1,61
1624019561,1.1.1.1,0
1624019562,1.1.1.1,59
1624019562,1.1.1.1,0
1624019563,1.1.1.1,53
1624019563,1.1.1.1,60
1624019563,1.1.1.1,58
1624019564,1.1.1.1,57
1624019564,1.1.1.1,0
1624019565,1.1.1.1,0
1624019565,1.1.1.1,59
1624019566,1.1.1.1,210
1624019566,1.1.1.1,0
1624019567,1.1.1.1,0
1624019567,1.1.1.1,0
1624019568,1.1.1.1,0
1624019568,1.1.1.1,0
1624019569,1.1.1.1,199
1624019569,1.1.1.1,371
1624019569,1.1.1.1,0
1624019570,1.1.1.1,61
1624019570,1.1.1.1,0
1624019571,1.1.1.1,0
1624019571,1.1.1.1,247
1624019571,1.1.1.1,74
1624019572,1.1.1.1,133
1624019572,1.1.1.1,0
1624019573,1.1.1.1,0
1624019573,1.1.1.1,139
1624019574,1.1.1.1,0
1624019574,1.1.1.1,128
1624019575,1.1.1.1,72
1624019575,1.1.1.1,69
1624019575,1.1.1.1,64
1624019576,1.1.1.1,0
1624019576,1.1.1.1,0
1624019577,1.1.1.1,97
1624019577,1.1.1.1,63
1624019578,1.1.1.1,157
1624019578,1.1.1.1,66
1624019578,1.1.1.1,86
1624019579,1.1.1.1,0
1624019580,1.1.1.1,0
1624019580,1.1.1.1,179
1624019581,1.1.1.1,0
1624019581,1.1.1.1,0
1624019581,1.1.1.1,86
1624019582,1.1.1.1,272
1624019582,1.1.1.1,0
1624019583,1.1.1.1,0
1624019583,1.1.1.1,0
1624019584,1.1.1.1,0
1624019584,1.1.1.1,0
1624019585,1.1.1.1,0
1624019585,1.1.1.1,0
1624019585,1.1.1.1,56
1624019586,1.1.1.1,388
1624019587,1.1.1.1,0
1624019587,1.1.1.1,126
1624019588,1.1.1.1,0
1624019588,1.1.1.1,339
1624019588,1.1.1.1,60
1624019589,1.1.1.1,0
1624019589,1.1.1.1,0
1624019590,1.1.1.1,0
1624019590,1.1.1.1,0
1624019591,1.1.1.1,0
1624019591,1.1.1.1,235
1624019592,1.1.1.1,0
1624019592,1.1.1.1,0
1624019593,1.1.1.1,0
1624019593,1.1.1.1,0
1624019594,1.1.1.1,218
1624019594,1.1.1.1,374
1624019594,1.1.1.1,0
1624019595,1.1.1.1,0
1624019595,1.1.1.1,0
1624019596,1.1.1.1,0
1624019596,1.1.1.1,0
1624019597,1.1.1.1,0
1624019597,1.1.1.1,0
1624019598,1.1.1.1,0
1624019598,1.1.1.1,0
1624019607,1.1.1.1,123
1624019608,1.1.1.1,0
1624019608,1.1.1.1,0
1624019609,1.1.1.1,0
1624019609,1.1.1.1,0
1624019609,1.1.1.1,112
1624019610,1.1.1.1,329
1624019610,1.1.1.1,0
1624019611,1.1.1.1,0
1624019611,1.1.1.1,0
1624019612,1.1.1.1,0
1624019612,1.1.1.1,0
1624019613,1.1.1.1,0
1624019613,1.1.1.1,0
1624019614,1.1.1.1,139
1624019614,1.1.1.1,0
1624019615,1.1.1.1,185
1624019615,1.1.1.1,0
1624019615,1.1.1.1,0
1624019616,1.1.1.1,0
1624019616,1.1.1.1,0
1624019617,1.1.1.1,160
1624019617,1.1.1.1,0
1624019617,1.1.1.1,115
1624019618,1.1.1.1,387
1624019618,1.1.1.1,0
1624019619,1.1.1.1,62
1624019619,1.1.1.1,61
1624019620,1.1.1.1,182
1624019620,1.1.1.1,171
1624019621,1.1.1.1,0
1624019621,1.1.1.1,225
1624019621,1.1.1.1,63
1624019622,1.1.1.1,0
1624019622,1.1.1.1,0
1624019623,1.1.1.1,166
1624019623,1.1.1.1,0
1624019624,1.1.1.1,0
1624019624,1.1.1.1,0
1624019624,1.1.1.1,56
1624019625,1.1.1.1,0
1624019625,1.1.1.1,59
1624019626,1.1.1.1,65
1624019626,1.1.1.1,59
1624019627,1.1.1.1,57
1624019627,1.1.1.1,58
1624019627,1.1.1.1,63
1624019628,1.1.1.1,0
1624019628,1.1.1.1,56
1624019629,1.1.1.1,67
1624019629,1.1.1.1,61
1624019630,1.1.1.1,62
1624019630,1.1.1.1,79
1624019631,1.1.1.1,192
1624019631,1.1.1.1,60
1624019631,1.1.1.1,61
1624019632,1.1.1.1,72
1624019632,1.1.1.1,59
1624019632,1.1.1.1,61
1624019633,1.1.1.1,58
1624019633,1.1.1.1,0
1624019634,1.1.1.1,95
1624019634,1.1.1.1,67
1624019635,1.1.1.1,80
1624019635,1.1.1.1,0
1624019636,1.1.1.1,0
1624019636,1.1.1.1,187
1624019637,1.1.1.1,193
1624019637,1.1.1.1,0
1624019637,1.1.1.1,76
1624019638,1.1.1.1,146
1624019638,1.1.1.1,95
1624019639,1.1.1.1,70
1624019639,1.1.1.1,57
1624019640,1.1.1.1,222
1624019640,1.1.1.1,290
1624019641,1.1.1.1,0
1624019641,1.1.1.1,247
1624019642,1.1.1.1,0
1624019642,1.1.1.1,235
1624019643,1.1.1.1,0
1624019643,1.1.1.1,0
1624019644,1.1.1.1,0
1624019644,1.1.1.1,281
1624019644,1.1.1.1,0
1624019645,1.1.1.1,0
1624019645,1.1.1.1,53
1624019646,1.1.1.1,61
1624019646,1.1.1.1,121
1624019647,1.1.1.1,186
1624019647,1.1.1.1,0
1624019648,1.1.1.1,0
1624019648,1.1.1.1,0
1624019648,1.1.1.1,58
1624019649,1.1.1.1,0
1624019649,1.1.1.1,62
1624019650,1.1.1.1,158
1624019650,1.1.1.1,61
1624019651,1.1.1.1,0
1624019651,1.1.1.1,66
1624019652,1.1.1.1,0
1624019652,1.1.1.1,0
1624019653,1.1.1.1,0
1624019653,1.1.1.1,0
1624019654,1.1.1.1,0
1624019654,1.1.1.1,0
